p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,density_confidence,combined_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
coline uzzan,charlotte bujeau,22.0,40.0,18.0,0.0413813224869547,1.0,0.281035991865216,23.165491576912412,0.0,-12.6
thomas lauféron,frederic antoine,-16.0,-12.0,4.0,0.05136827532520317,0.08113323819956134,0.05880951604379271,18.467268341582088,11.325404756313631,-6.6
théo skibniewski,charles loevenbruck,-32.0,-3.0,29.0,0.06378415643316088,0.12681682747596873,0.07954232419386284,14.677874505527017,6.885388870727711,-4.4
duport maurine,pauline vincent,-11.0,-6.0,5.0,0.04597306439310187,0.09002439179472932,0.056985896243508735,20.751867385852293,10.10810059433856,-2.6
christian schaefer,alex du noyer,22.0,26.0,4.0,0.038718563883478,0.1024447718156447,0.054650115866519675,24.827404213892358,8.761357092966715,10.0
david chelly,freddy runget,-13.0,6.0,19.0,0.049126483618178826,0.04723248262500618,0.04865298336988566,19.355619339096332,20.171870382916786,-2.6
thomas pauvert,volker sach,-22.0,-17.0,5.0,0.05854869154291593,0.09243739866727152,0.06702086832400483,16.079800993793423,9.818132210746223,-11.8
gregoire lebreuilly,marc-andré rauber,25.0,32.0,7.0,0.13995964630834837,0.0983111546639563,0.12954752339725037,6.144916598294887,9.171785728874454,17.8
graham king,pierrick le donne,-19.0,-11.0,8.0,0.04696193513373897,0.06371432183091619,0.05115003180803327,20.293841430345314,14.69505836778394,19.6
timothee bouteiller,marin mameron,27.0,22.0,5.0,0.030909805802436144,0.04580980441785101,0.03463480545628986,31.352192905760198,20.829388112609433,38.2
emmanuel de jesus pequeno,florian carpentier,-9.0,-10.0,1.0,0.05177903166531689,0.04476932034993362,0.05002660383647107,18.312837027615355,21.336725064924572,4.2
pierre barrier,arthur bujeau,55.0,47.0,8.0,0.03768263333008752,0.06533119613986625,0.0445947740325322,25.53742351921979,14.306623161454445,33.2
james pope,igor neusy,-10.0,-5.0,5.0,0.06260966937520308,0.0688095809892729,0.06415964727872053,14.971973817770321,13.532859895715621,7.2
guidi weijel,michaël bouton,6.0,19.0,13.0,0.10977847395128654,0.09348064332668063,0.10570401629513507,8.109253973085318,9.697401776594177,13.8
christophe jarlaud,nicolas georges,-21.0,-21.0,0.0,0.045164204240655585,0.10598440574289242,0.06036925461621479,21.14142852316276,8.435350351691362,-17.8
jean michot,nicolas lemercier,-17.0,-9.0,8.0,0.046169888242805934,0.09665490951321486,0.05879114356040817,20.659138413786767,9.346085936413587,-6.0
christian börner,yves bret,-25.0,-7.0,18.0,0.08437588192018182,0.06677283358034844,0.07997511983522348,10.851727973000429,13.976150424958224,-32.2
kevin ho ching ng,matěj volf,34.0,14.0,20.0,0.05791964064758676,0.08977448373747446,0.06588335142005869,16.26530048907797,10.139022563741808,3.2
jack bishop,samuel worobel,10.0,-3.0,13.0,0.0653729242897208,0.07109421419291807,0.06680324676552012,14.296852800529214,13.065842225732249,-11.0
julien castel,stephane quiquempois,-21.0,-16.0,5.0,0.05540728855441537,0.040949035465101924,0.051792725282087004,17.04816705690087,23.420599621991876,-7.4
luca hamon,andreas kotala,-32.0,-6.0,26.0,0.051955631897611966,0.09473593315907503,0.06265070721297773,18.24719156473127,9.555656831087088,-16.8
thibault perin,jonathan cassier,-20.0,-23.0,3.0,0.07934336847866082,0.09985382609293744,0.08447098288222998,11.603447763488228,9.014638788795786,-13.4
adeline kilchenmann,fabienne dony,-9.0,-9.0,0.0,0.07647351085032052,0.09326111822387433,0.08067041269370898,12.076423311560422,9.72258213331186,-10.6
son le thai,albéric mérieult,13.0,14.0,1.0,0.032803113219738084,0.07861338371369819,0.04425568084322811,29.484911395491764,11.720480314673853,10.2
oliver bodem,victor paul-boncour,-19.0,-27.0,8.0,0.04341995088026208,0.06364947359531536,0.0484773315590254,22.03088740836374,14.71104902387756,-23.8
christoph steckermeier,jean-christophe acquaviva,-13.0,-11.0,2.0,0.0631293795259593,0.07741335337027234,0.06670037298703756,14.840485167271318,11.917668030952552,-1.6
sébastien floc'h,pierre eloy,17.0,26.0,9.0,0.07009428092240914,0.12391932301178325,0.08355054144475267,13.2664991614216,7.069766487546998,-2.0
josselin gadé,lucas steyer,-13.0,-23.0,10.0,0.10399049278284005,0.07556987954955717,0.09688533947451933,8.616263691415208,12.232785416102464,17.6
maelys martin,duport maurine,6.0,-6.0,12.0,0.0832199358851473,0.10075682382766617,0.08760415787077701,11.01635148313633,8.924886097148057,-20.8
paul vaujany,christophe lozach,6.0,4.0,2.0,0.07348654095960742,0.11636726771893428,0.08420672264943914,12.607934009979589,7.593481823559982,17.8
romain floch,arnaud de panthou,-2.0,5.0,7.0,0.06675573798519356,0.08510833619585988,0.07134388753786014,13.979985693841034,10.74973034014787,-1.4
phet phanouvong,segolene antoni,-21.0,-15.0,6.0,0.05652873914115886,0.09336092100072968,0.06573678460605156,16.690116836020053,9.711119698489096,3.2
david chelly,christian baus,20.0,33.0,13.0,0.0640744382614813,0.07549160103555935,0.06692872895500082,14.606847709208171,12.246506714421951,5.8
pierre barrier,timothee bouteiller,-7.0,0.0,7.0,0.08036146199396718,0.07099427932881586,0.07801966632767934,11.443775600735973,13.085641962339214,-14.8
charlotte bujeau,yuna castel,-38.0,-29.0,9.0,0.09208945982425146,0.11392891601312145,0.09754932387146896,9.85900603509299,7.777402919245082,-3.0
philippe montembaut,michael gonnon,-15.0,-15.0,0.0,0.2693289297563062,0.07604590103504154,0.22100817257599,2.7129319932501073,12.149952678438321,10.8
duncan stahl,matthew davidson,-12.0,-17.0,5.0,0.08461308746155477,0.10105517260121773,0.0887236087464705,10.818502669038818,8.895584503587795,-3.6
rachid bech-azeddine,samuel worobel,32.0,22.0,10.0,0.08357430501088761,0.10741203186848351,0.0895337367252866,10.96540012949824,8.309943984901162,13.6
brunelle fontenille,aurelie bujeau,-19.0,-16.0,3.0,0.05105683500401321,0.06701456565621199,0.0550462676670629,18.586016248782308,13.922129095487227,4.4
volker sach,laurent pepin,16.0,18.0,2.0,0.1243359412482223,0.08562242076362041,0.11465756112707183,7.042726744663604,10.679183922640084,20.0
arthur bujeau,marin mameron,-51.0,-34.0,17.0,0.04599344762823287,0.0765294289525647,0.053627442959315826,20.742227459942676,12.066868702493922,-1.4
damien andre,koen hageraats,-9.0,-8.0,1.0,0.05324561688258122,0.07083524593612828,0.05764302414596798,17.780888616714293,13.117265872157684,-11.2
dirk skock,marc-andré rauber,25.0,46.0,21.0,0.12073129481962433,0.056713150722943965,0.10472675879545425,7.28285658241325,16.632594684876825,25.6
andreas kotala,noa worobel,41.0,27.0,14.0,0.04647421127052923,0.09955087073764127,0.05974337613730724,20.517309765171458,9.045115553388014,13.2
frederic antoine,igor neusy,13.0,5.0,8.0,0.11900933474588661,0.053373186188938805,0.10260029760664967,7.402702209328699,17.735999692055906,19.0
bastien cacace,rachid ben cherif,-25.0,-18.0,7.0,0.05991795939779797,0.10538231390681765,0.07128404802505289,15.68948692596415,8.489258329288834,-9.8
kirsten i. kaptein,aurélie haurant,-13.0,18.0,31.0,0.07844773813482285,0.08592290170879793,0.08031652902831662,11.74734012447073,10.638340653218496,5.0
perrine colombi,pauline vincent,6.0,4.0,2.0,0.046767554535652046,0.11404453790961826,0.0635868003791436,20.382345301755635,7.768504115405446,5.4
jean-pierre stevenot,régis steyer,-12.0,-9.0,3.0,0.18334455893121115,0.10096708384400589,0.16275019015940984,4.454211490264017,8.904217908729539,-18.6
jonathan cassier,graham king,25.0,21.0,4.0,0.08359979594524822,0.05682468358591545,0.07690601785541502,10.961751684835777,16.5979862428633,8.2
frederic morisse,patrick ecuyer,-26.0,-17.0,9.0,0.024508294689061915,0.06803948478379176,0.03539109221274438,39.802512483510384,13.697348211522879,-1.6
johan bret,oscar wimbush,27.0,36.0,9.0,0.08624899416144573,0.12752201931899226,0.09656725045083236,10.594338110519221,6.84178297473891,12.4
marcus bech-azeddine,bhargav shirodkar,-14.0,-15.0,1.0,0.06201113398134867,0.1265908656980081,0.07815606691051352,15.12613632095123,6.899464108141691,6.0
christian börner,arnaud le toux,-41.0,-27.0,14.0,0.0374272846119036,0.08436580386267024,0.04916191442459526,25.718475849085614,10.853143740890436,-25.4
pierre eloy,hugo de fonscolombe,23.0,23.0,0.0,0.03940824976845603,0.09958263456049256,0.05445184596646516,24.375397432657383,9.041911467933087,-6.8
rené lindberg,michał kurek,25.0,29.0,4.0,0.10500991486690404,0.09547361783869943,0.10262584060985289,8.522910301065007,9.474097689368785,30.4
oliver bodem,florent guinot,-29.0,-16.0,13.0,0.04851486048224904,0.06256465414303493,0.052027308897445515,19.61224107541002,14.98346564361734,-4.6
yves bret,thibault perin,4.0,19.0,15.0,0.04261812749455634,0.08131824048226732,0.05229315574148408,22.464193731358353,11.297363962493325,8.6
axel naim,paul pincemin,6.0,3.0,3.0,0.04346108612242379,0.14944628546786282,0.06995738595878355,22.009089031579656,5.691367382396678,-14.0
pierrick le donne,gregoire lebreuilly,-12.0,1.0,13.0,0.09505247867391257,0.05895402942819602,0.08602786636248343,9.520504188329523,15.96236897968044,11.6
lucas steyer,luca hamon,32.0,17.0,15.0,0.07480718522632433,0.11005305899090276,0.08361865366746893,12.367699866992245,8.086526164462747,25.8
léon krier,paul pincemin,20.0,20.0,0.0,0.049081658460572,0.05448535236965484,0.05043258193784271,19.374209661299737,17.353556625926156,19.2
arnold nanitelamio,johan bret,-17.0,-21.0,4.0,0.07539335859039299,0.10859957106213217,0.0836949117083278,12.263767773404714,8.20813950018162,13.0
luca francione,yuda li,23.0,20.0,3.0,0.03835664940233829,0.07036259890146342,0.04635813677711957,25.071098898931414,13.212095852235525,-5.8
axel naim,florent paran,-21.0,-26.0,5.0,0.053450911378576216,0.09874271653405434,0.06477386266744575,17.708754896942924,9.127329236026442,-8.0
victor paul-boncour,son le thai,-15.0,-18.0,3.0,0.04316215244244057,0.12112522285884347,0.0626529200465413,22.168446043870553,7.25591876239829,0.4
katrin maldre,fabienne dony,-21.0,-17.0,4.0,0.03140936390896846,0.09373722041418399,0.04699132803527234,30.837639338963672,9.668120897776094,-11.8
jules monnaye,pierre nicolas vaujany,9.0,14.0,5.0,0.047053493167276673,0.08433509796173161,0.05637389436589041,20.252407264322926,10.857459399095806,-5.2
jean-christophe acquaviva,sébastien floc'h,2.0,-3.0,5.0,0.045452577855098215,0.11044180177471478,0.061699883835002356,21.000952359357424,8.054542609145898,-19.6
alex du noyer,matěj volf,27.0,18.0,9.0,0.10275853244520507,0.08742940471781822,0.09892625051335836,8.73155198117723,10.437799482079726,-17.4
marin mameron,guillaume manzano,15.0,11.0,4.0,0.04510258294542427,0.07926892105757824,0.05364416747346276,21.17167919651155,11.61528461165296,19.6
xavier collet,karol couvreux,-28.0,-23.0,5.0,0.09845990480212069,0.12472932302235133,0.10502725935717835,9.156418513807678,7.017360920180744,-28.6
pierre courtieu,stefan steckermeier,22.0,4.0,18.0,0.06032488819275204,0.08132647191884274,0.06557528412427471,15.576905982896603,11.296119288168795,2.6
christoph steckermeier,pierre eloy,-4.0,-19.0,15.0,0.2228601393219121,0.11765517723891533,0.1965588988011629,3.4871191548325386,7.499413484961735,-15.8
bastien cacace,marcus bech-azeddine,5.0,7.0,2.0,0.07175264067706771,0.1243980913934127,0.08491400335615396,12.936769303036982,7.038708542862366,13.8
oliver bodem,albéric mérieult,-8.0,-13.0,5.0,0.055844696546575076,0.09007011916593238,0.0644010522014144,16.906803364326446,10.10246116314937,-4.6
coline uzzan,yuna castel,-27.0,-32.0,5.0,0.04470819361273799,0.1228228534517982,0.06423685857250305,21.36726468221892,7.141807260588109,9.2
charles loevenbruck,frederic antoine,1.0,5.0,4.0,0.09850228311887434,0.09872316886702985,0.09855750455591322,9.15204895091804,9.129334496412884,15.2
freddy runget,volker sach,8.0,5.0,3.0,0.07027274377633293,0.07909002246877107,0.07247706344944246,13.23026832683298,11.64381990022639,-13.6
adeline kilchenmann,pauline cavé,-22.0,-28.0,6.0,0.03766041169074039,0.0738422594397139,0.04670587362798377,25.553082005895096,12.542380847872312,-0.8
arnaud de panthou,paul vaujany,-9.0,-14.0,5.0,0.09202072547566634,0.09369348383921067,0.09243891506655243,9.867117106835208,9.673100828613874,-14.2
david chelly,thomas pauvert,1.0,18.0,17.0,0.05516402809141234,0.09812847516169299,0.0659051398589825,17.127755252805315,9.190721891400347,12.2
jean-pierre stevenot,frederic morisse,-6.0,-5.0,1.0,0.04394283598432522,0.05164226042667054,0.04586769209491155,21.756838005555863,18.36398584682308,5.8
kirsten i. kaptein,aurelie bujeau,23.0,26.0,3.0,0.04957146082359788,0.07090695998519586,0.05490533561399738,19.172897537930986,13.102987918376172,4.0
théo skibniewski,thomas lauféron,17.0,15.0,2.0,0.05314386917284816,0.09720739214709408,0.06415974991640964,17.816845961056067,9.287283486494541,19.6
régis steyer,patrick ecuyer,-10.0,-8.0,2.0,0.04362682201983407,0.10188197153055703,0.05819060939751481,21.92167876783163,8.815279239075917,1.8
igor neusy,florian carpentier,-5.0,-1.0,4.0,0.15856405245098082,0.06642580755799167,0.13552949122773353,5.30659966456864,14.054389803646284,11.8
graham king,marc-andré rauber,25.0,16.0,9.0,0.04212563674092231,0.07337670195589645,0.04993840304466585,22.73851358378555,12.62830398947416,30.4
nicolas lemercier,stephane quiquempois,-28.0,-12.0,16.0,0.05042924446629628,0.07155599420843284,0.05571093190183042,18.829763673503713,12.975069608943405,-9.8
james pope,emmanuel de jesus pequeno,6.0,1.0,5.0,0.07460890726884926,0.04678435928119325,0.06765277027193525,12.403225386970924,20.37466485304605,7.6
jean michot,julien castel,-16.0,-16.0,0.0,0.06305432437127101,0.06037723949352244,0.06238505315183387,14.859340496805368,15.56253264290569,-4.0
yves bret,jack bishop,2.0,23.0,21.0,0.09452560612453105,0.07331901631620703,0.08922395867245005,9.579144011862438,12.639026411473441,6.2
christian börner,samuel worobel,-17.0,-20.0,3.0,0.07331582418405119,0.07977079299687151,0.07492956638725627,12.63962024745997,11.535916498150124,-14.2
guidi weijel,jonathan cassier,-29.0,-10.0,19.0,0.05277374553788659,0.08579267239766894,0.061028477252832176,17.948816116947658,10.656007116374322,-10.8
michał kurek,duncan stahl,22.0,-18.0,40.0,0.08240267256634183,0.10657111964996993,0.08844478433724887,11.135528725660043,8.383405216014188,-16.0
michaël bouton,thibault perin,7.0,6.0,1.0,0.07103167595517203,0.09556977574457504,0.07716620090252278,13.078226179417452,9.463559134769284,-11.6
nicolas georges,andreas kotala,21.0,18.0,3.0,0.06744221248136112,0.10201902793580724,0.07608641634497265,13.827508813954884,8.802093003956315,-17.0
thomas cavé,damien andre,-20.0,-8.0,12.0,0.04314535498534467,0.09063401751368433,0.05501752061742959,22.17746604100658,10.033384897111237,0.4
kirsten i. kaptein,fabienne dony,4.0,-9.0,13.0,0.05685322057863668,0.10829754121212996,0.06971430073701,16.589153082662175,8.233819981574928,10.0
yves bret,jonathan cassier,-17.0,-6.0,11.0,0.04680193182446,0.07412007183282207,0.05363146682655052,20.36663938896155,12.49162211088383,-25.0
adeline kilchenmann,aurélie haurant,16.0,17.0,1.0,0.052158020612807915,0.09904287199634784,0.0638792334586929,18.172506706560874,9.096637747306788,-3.4
arnaud le toux,frederic antoine,22.0,12.0,10.0,0.054121803376569376,0.09121787631355951,0.06339582161081692,17.476841819962782,9.962763445210248,1.4
thibault perin,graham king,19.0,3.0,16.0,0.04431683930414285,0.0862071490331874,0.05478941673640399,21.564786110694442,10.599966026193806,1.4
volker sach,michael gonnon,29.0,18.0,11.0,0.056697996644192665,0.08641442036249908,0.06412710257376927,16.637307474468336,10.572142656342644,4.0
david chelly,dirk skock,19.0,22.0,3.0,0.05493101875961103,0.11254504806924796,0.06933452608702026,17.204650534085253,7.885330959961108,-9.0
léon krier,johan bret,-3.0,-14.0,11.0,0.06441447001472779,0.09398520758015184,0.0718071544060838,14.524462124292244,9.639972244006447,9.2
christian börner,igor neusy,-24.0,-20.0,4.0,0.12245014191555934,0.09716489832753877,0.11612883101855419,7.166589146867566,9.2917824977189,-18.8
laurent pepin,philippe montembaut,-5.0,1.0,6.0,0.027703564111408917,0.11406264185910871,0.04929333354833386,35.09643856575764,7.7671123840460385,4.8
sylvain ternon,koen hageraats,-8.0,-7.0,1.0,0.07608909716831762,0.07537956511360265,0.07591171415463888,12.142487389328432,12.26619486982878,0.4
jules monnaye,antoine friocourt,12.0,11.0,1.0,0.09147651796751442,0.06825134606508283,0.08567022499190652,9.93176721434811,13.651725682397887,-3.4
karol couvreux,pierre courtieu,13.0,6.0,7.0,0.0513397225353124,0.08503793415984578,0.05976427544144575,18.478095139921756,10.75945782173283,8.4
xavier collet,stefan steckermeier,4.0,2.0,2.0,0.10948250096784995,0.10305514911905977,0.1078756630056524,8.133879763065101,8.70354231252141,20.2
florent guinot,gregoire lebreuilly,16.0,20.0,4.0,0.06801539144553712,0.12415954446804348,0.0820514297011637,13.70255450636851,7.054153261309546,19.2
rené lindberg,matthew davidson,16.0,5.0,11.0,0.08920766383649917,0.12796544579137623,0.09889710932521845,10.209799214480176,6.8146095910165725,3.6
rémy bou,pierre barrier,-10.0,-9.0,1.0,0.04257292272563785,0.11578026593360081,0.060874758527628595,22.489108474992953,7.637050467421565,-15.8
fabienne dony,aurelie bujeau,15.0,26.0,11.0,0.06513512241174305,0.07958343813389496,0.06874720134228102,14.352700094407323,11.565428479196294,14.0
graham king,james pope,-11.0,-20.0,9.0,0.046836386279078324,0.06256855543087932,0.05076942856702857,20.350921355064003,14.982469039176062,5.8
kirsten i. kaptein,katrin maldre,16.0,28.0,12.0,0.05738285730808234,0.10185814662556965,0.06850167963745417,16.426807358704856,8.81757506030419,-6.6
kirsten i. kaptein,adeline kilchenmann,9.0,8.0,1.0,0.08541892864712547,0.09429561037358263,0.08763809907873976,10.707007051459339,9.604947526594037,1.6
christian schaefer,josselin gadé,23.0,29.0,6.0,0.32898981184718795,0.1187747813925681,0.276436054233533,2.039607805437114,7.4192956474055975,19.8
segolene antoni,maelys martin,31.0,24.0,7.0,0.059287552944006075,0.09397357572499715,0.06795905863925385,15.866946776238962,9.641289237800049,17.2
théo skibniewski,david chelly,9.0,10.0,1.0,0.06797491551231064,0.09357010335549985,0.07437371247310794,13.711309200802088,9.687174259076226,0.0
paul pincemin,arnold nanitelamio,-9.0,-11.0,2.0,0.046686216051928915,0.09095035631882142,0.057752251118652044,20.41959842896035,9.995009150866386,-12.8
