p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
leon steiner,pontus olofsson,-24.0,-24.0,0.0,0.05367824627769919,17.62952069683121,1.9914947360156419,-5.0
steven wai kit cheng,markus perschinka,26.0,18.0,8.0,0.04329725291727815,22.096153511414606,3.0666156092554493,-4.4
théo skibniewski,marcin siperek,-6.0,7.0,13.0,0.05995460585695029,15.679285698015711,2.078403638764099,-0.6
raphael paglia,anders lytoft fyrst,-14.0,-14.0,0.0,0.04085928514616016,23.474241201793934,4.7412916303317445,25.4
kirsten i. kaptein,tsz yan joyce chan,-24.0,-13.0,11.0,0.0704676644986874,13.19090595827292,2.6184824128499056,-4.0
balázs döbörhegyi,flavio wolf,-22.0,-21.0,1.0,0.05414192715824446,17.469974241537965,2.7218255798337445,-4.0
magnus åberg,johan rosenberg,-21.0,-18.0,3.0,0.07175264067706771,12.936769303036982,1.7044460199156504,-5.8
jamie watkin-rees,guidi weijel,19.0,24.0,5.0,0.1907435698305462,4.242640687119285,2.585522133620524,25.0
tsz chung chan,dan holck-hansen,25.0,23.0,2.0,0.044685759728314435,21.37849386650051,2.93426341126304,17.4
clarissa steiner,wan yin lui,19.0,8.0,11.0,0.07321397838958382,12.658593918757328,2.7488810640453227,8.6
bertrand carlier,oliver bodem,37.0,40.0,3.0,0.14381969879369588,5.953150426454887,3.313600420194608,30.4
cornelius ried,benjamin radl,21.0,36.0,15.0,0.12460023217742179,7.025667228100119,2.611007726155501,18.8
nora barta-boncz,carola von heimburg,14.0,-6.0,20.0,0.08883594168873771,10.256705123966467,3.982101482104967,-15.0
emilie roux,susan rutschmann,35.0,41.0,6.0,0.09931840520684032,9.068627239003707,2.9309962581137916,26.4
virág sákovics,holly ranson,-33.0,-24.0,9.0,0.09892920972899658,9.108238029388561,3.324633707180985,-11.2
victor solomon,pekka tennilä,-19.0,-16.0,3.0,0.10832304150543247,8.23164625090267,4.050835586054549,-37.2
thomas ostenfeld larsen,volker sach,8.0,2.0,6.0,0.05763307834800929,16.351146748775758,2.437989289895295,8.2
carsten lindhard jensen,marc-andré rauber,16.0,22.0,6.0,0.2184498952542088,3.5777087639996634,6.672669321340116,18.0
bethany pye,stine jacobsen,-28.0,-4.0,24.0,0.05652108230763676,16.692513291892265,4.202633417854754,-9.6
györgy janzer,simon lau,18.0,17.0,1.0,0.07698231878577674,11.989995829857492,2.2405728314725555,6.8
rachid bech-azeddine,istván sági,26.0,29.0,3.0,0.061538771949242524,15.249918032566603,4.202870536122434,8.8
koen hageraats,malte thyregod,27.0,28.0,1.0,0.12948177659702817,6.723094525588644,10.020258111807957,18.0
giovanni gentile,henrik sørensen,24.0,10.0,14.0,0.05552290518786217,17.010584939971935,5.410366224664904,-2.8
miroslaw kalicki,jonas warne,-22.0,-13.0,9.0,0.08398506751058651,10.906878563548783,3.3825837719593714,0.2
nenad obradovic,asger lyndby jensen,-30.0,-12.0,18.0,0.07618464196781222,12.126005112979293,1.5184198379674834,5.4
martin olesen,noah benz,-23.0,-22.0,1.0,0.04774655050838959,19.943921379708655,2.2770482671739094,5.2
timon franz,marco pellin,33.0,33.0,0.0,0.06594242119665708,14.164744967700619,1.9775788594993067,-2.6
leon sam,cornelius radermacher,-27.0,-19.0,8.0,0.10056040392403998,8.94427190999916,2.3747129158651568,-38.0
frank kleiber,raphael paglia,-23.0,-22.0,1.0,0.06218474658720669,15.081114017207083,1.7966256322044984,-13.6
daniel söderström,riccardo raimo,-11.0,-11.0,0.0,0.12073129481962433,7.28285658241325,2.4304531577048474,-5.6
markus teichmann,jörg lorenz,-9.0,-1.0,8.0,0.061879369544650335,15.16047492659778,2.632158990361314,-28.6
leonhard prager,kresten hougaard,-18.0,-12.0,6.0,0.06549282914802357,14.268847185389575,2.4337864621073413,9.0
bertrand carlier,christophe montoya,18.0,15.0,3.0,0.06373985482204708,14.688771221582833,3.417627226330814,25.2
freddy runget,hei nam lee,-8.0,-15.0,7.0,0.0684931506849315,13.6,3.707678718232645,0.8
andreas stooss,sabry ghoneim,19.0,15.0,4.0,0.04796293445618119,19.849433241279208,6.363265249247752,11.0
cornelius ried,dan holck-hansen,34.0,44.0,10.0,0.06303293026390998,14.864723340849636,3.4482007693421926,17.2
virág sákovics,bethany pye,-15.0,-7.0,8.0,0.05644468810218895,16.71645895517349,3.7189649271555716,-2.4
markus perschinka,zain magdon-ismail,-19.0,-8.0,11.0,0.04073187660733655,23.550796164885806,2.7442020123621385,10.4
stéphane falcoz,isak enström,-6.0,-9.0,3.0,0.04849087631043031,19.622436138257655,2.5179811014280062,8.6
nora barta-boncz,susan rutschmann,40.0,30.0,10.0,0.07197657449182375,12.893409169028958,6.240460118946555,32.4
balázs döbörhegyi,guidi weijel,-22.0,-12.0,10.0,0.04984546884841089,19.06200409191017,3.5677551903394993,-3.8
oliver bodem,patrick bürgi,-40.0,-9.0,31.0,0.054330858980088964,17.405746177627663,5.722592508973226,-5.2
leonhard schink,samir von däniken,-39.0,-23.0,16.0,0.053150211004282084,17.814600753314682,1.9279838418170911,-16.2
andre damde,sandro lena,-22.0,-4.0,18.0,0.05193788902639198,18.253766734567417,2.082908795053048,3.0
bruno scherrer,giovanni gentile,2.0,13.0,11.0,0.09342644457456593,9.703607576566563,4.2466414871925355,-0.8
anthony duthuillé,nicolas lenggenhager,-32.0,-37.0,5.0,0.08503992789343162,10.759182125050211,4.415936352871057,-34.2
vincent coppeaux,zhichun wu,25.0,28.0,3.0,0.04618227518911772,20.653329029480936,1.3924026759925057,-6.2
mads bjerggaard,istván sági,-5.0,3.0,8.0,0.10687148411258675,8.357032966310472,3.0872706864017267,25.6
victor solomon,jens deleuran,-13.0,4.0,17.0,0.04195808479210571,22.833309002420126,6.407602245568685,-16.8
asger lyndby jensen,tsz chung chan,-23.0,-16.0,7.0,0.06294757594171675,14.886235252742717,2.709111625227497,-14.0
myriam enmer,mollie patterson,21.0,25.0,4.0,0.20543093991137132,3.867815921162743,3.676578320531519,17.2
julien castel,nicolas lenggenhager,-22.0,-28.0,6.0,0.056112267423221104,16.821414922651424,2.655099973219535,-0.8
frank kleiber,nenad obradovic,38.0,37.0,1.0,0.046836386279078324,20.350921355064003,4.049489253262436,16.2
rachid ben cherif,calixte hoarau,-30.0,-11.0,19.0,0.12495538218161198,7.002856560004639,3.9228384226938715,-32.4
anna-klara ahlmer,marie jaussein,-5.0,9.0,14.0,0.062494792332080606,15.001333274079341,4.443287838330636,19.4
franz brönner,chris stäubli,-1.0,11.0,12.0,0.05897115362030815,15.957443404254954,1.4023251721869923,-0.4
cornelius ried,cameron leighton,22.0,33.0,11.0,0.052570131320908264,18.022208521710095,2.991015050217854,-2.0
chloé delpont,mathilde deleuran,-22.0,-19.0,3.0,0.1393266438264855,6.1773780845922,2.753556368865704,-32.2
nora barta-boncz,claudie favier,2.0,3.0,1.0,0.05738285730808234,16.426807358704856,2.9613029105225093,8.6
tsz yan joyce chan,clarissa steiner,39.0,24.0,15.0,0.10349220868561705,8.662563131083086,2.9674467825180555,31.4
emilia kostiainen,laureline tschanz,11.0,1.0,10.0,0.08831745282731293,10.322790320451151,2.8860934610387807,10.8
flavia belo fernandes,carola von heimburg,-24.0,-17.0,7.0,0.04076008514602564,23.53380547212881,3.0707246414796585,-5.6
zain magdon-ismail,stefan nilsson,1.0,6.0,5.0,0.1119227529043084,7.934733769950949,3.7784508959363228,8.8
pontus olofsson,anders lytoft fyrst,-24.0,-4.0,20.0,0.09505247867391256,9.520504188329525,2.8804948640525785,-14.4
holly ranson,stine jacobsen,-16.0,-14.0,2.0,0.041544927457504904,23.07032726252491,2.973450469131824,-6.4
steven wai kit cheng,marcin siperek,1.0,9.0,8.0,0.042428604325424654,22.569005294872877,3.2159924707672856,18.8
dara ladner,alina reissenauer,-17.0,-21.0,4.0,0.09803921568627452,9.2,4.016195588578108,-24.4
oliver bodem,tsz chung chan,-26.0,-19.0,7.0,0.052724163285209964,17.966635745180564,5.00132438859543,-27.0
kirsten i. kaptein,wan yin lui,15.0,38.0,23.0,0.14086133350250724,6.099180272790763,3.9661856686332135,32.0
leon steiner,raphael paglia,-24.0,-37.0,13.0,0.050369925666558936,18.853116453255147,4.469126394386199,-34.6
christophe montoya,dan holck-hansen,47.0,29.0,18.0,0.0929623007868405,9.757048734120374,1.3426244233807707,8.0
markus perschinka,théo skibniewski,-10.0,-10.0,0.0,0.059023527834980674,15.942396306703708,1.8772124795343128,8.2
oliver bodem,leonhard schink,6.0,-6.0,12.0,0.0435540760745102,21.959963570097287,1.7762288364526746,-0.6
andreas stooss,sanjeev kumar,-23.0,-12.0,11.0,0.06863155909013921,13.570556362949901,3.0871112901771087,-9.2
markus perschinka,calixte hoarau,21.0,11.0,10.0,0.19427705374478668,4.147288270665544,2.4758611149718566,-27.0
isak enström,hei nam lee,-25.0,-5.0,20.0,0.07175264067706771,12.936769303036982,3.714079716305136,2.8
tsz chung chan,christophe montoya,-20.0,-9.0,11.0,0.05362602349814658,17.647662734764623,2.1075711116256843,4.6
clarissa steiner,holly ranson,-39.0,-47.0,8.0,0.03585591257716095,26.889403117213295,2.8794727370983777,-15.6
stéphane falcoz,freddy runget,-22.0,-19.0,3.0,0.03934215800055785,24.418026128252055,1.5228287900201927,10.4
dan holck-hansen,andre damde,6.0,4.0,2.0,0.06302224155624722,14.867414032036642,3.8253415243336635,-8.6
cornelius ried,sandro lena,-1.0,16.0,17.0,0.10579526751343235,8.452218643646177,3.3361773533802968,21.4
bruno scherrer,raphael paglia,-16.0,-26.0,10.0,0.05066867068280365,18.73606148580859,3.0994023969953433,-22.6
zain magdon-ismail,anders lytoft fyrst,-27.0,-8.0,19.0,0.06780037116484668,13.74918179383777,3.5237897617163276,0.4
wan yin lui,virág sákovics,-17.0,-20.0,3.0,0.13028759658658068,6.675327707311455,4.711791439586165,-19.8
giovanni gentile,leon steiner,28.0,40.0,12.0,0.06300088080864016,14.872793954062566,7.195023302943158,17.0
stefan steckermeier,chris stäubli,33.0,36.0,3.0,0.03663641550134882,26.29524671875128,2.379514067099258,5.4
malte thyregod,leon sam,28.0,34.0,6.0,0.07978110181942571,11.534296684236972,3.423975394230814,16.6
zhichun wu,mads bjerggaard,-26.0,-13.0,13.0,0.10404073341504093,8.611620056644394,1.7329373531177894,-14.8
alina reissenauer,kaisu anttila,-18.0,-10.0,8.0,0.05600030373133346,16.85704600456438,2.45961333219316,6.8
léon mamié,leonhard prager,15.0,17.0,2.0,0.038689613484273584,24.846730167166864,2.828154156986778,1.2
markus perschinka,balázs döbörhegyi,22.0,16.0,6.0,0.09509046229004306,9.516301802696255,2.860292331459899,1.2
théo skibniewski,guidi weijel,-18.0,-7.0,11.0,0.08232959943585053,11.146299834474219,2.0422476904353886,-18.6
rachid ben cherif,asger lyndby jensen,4.0,11.0,7.0,0.052570131320908264,18.022208521710095,2.7401550815170217,0.0
steven wai kit cheng,jamie watkin-rees,-10.0,-13.0,3.0,0.05648284568499813,16.70449041425688,1.161589029759051,-19.4
marie jaussein,myriam enmer,-22.0,-4.0,18.0,0.1119227529043084,7.934733769950949,2.798639204848011,-3.2
vincent coppeaux,istván sági,21.0,33.0,12.0,0.06600390665050683,14.150618361046984,2.4259533089756,19.4
calixte hoarau,tsz chung chan,-30.0,-24.0,6.0,0.04390383767666706,21.77705214210592,2.1903051354366943,5.4
tsz yan joyce chan,stine jacobsen,-14.0,-19.0,5.0,0.1515151515151515,5.6000000000000005,3.946914808492211,-13.2
emilia kostiainen,carola von heimburg,4.0,-15.0,19.0,0.05991795939779797,15.68948692596415,5.945155048212596,-28.2
nora barta-boncz,mathilde deleuran,-1.0,-2.0,1.0,0.13536401429820413,6.387487769068525,4.696762156366367,-6.0
claudie favier,chloé delpont,15.0,17.0,2.0,0.04080534269948286,23.506594819326768,1.1051746675601428,-4.8
koen hageraats,cornelius radermacher,31.0,26.0,5.0,0.08914537543090754,10.21763181955584,4.914652875939041,11.0
laureline tschanz,flavia belo fernandes,-1.0,-1.0,0.0,0.05163325710033943,18.36736235827017,2.6864228884856147,-5.8
romy nothegger,nicole furler,25.0,48.0,23.0,0.05673668101850518,16.625281952496323,4.058464551673043,25.0
pekka tennilä,thomas ostenfeld larsen,-21.0,-22.0,1.0,0.05343800952931201,17.71327186038762,2.1920356314744027,-22.2
noah mamié,kresten hougaard,-15.0,-8.0,7.0,0.05164487296198943,18.36300628982085,2.1699931949239017,-1.0
isak enström,cornelius ried,16.0,4.0,12.0,0.045299900252078674,21.075103795711186,2.2490399390541342,-5.8
freddy runget,dan holck-hansen,30.0,22.0,8.0,0.08228099509626376,11.15347479487895,2.576259769706654,22.0
mollie patterson,holly ranson,-23.0,-17.0,6.0,0.07662896161659954,12.049896265113654,3.484080840331129,-14.0
hei nam lee,sandro lena,-1.0,7.0,8.0,0.05114120099433222,18.553705829294586,3.3316882899545037,20.4
stefan nilsson,marcin siperek,8.0,7.0,1.0,0.08641802301482493,10.571660229122008,2.5962195372307826,27.2
zain magdon-ismail,steven wai kit cheng,-4.0,7.0,11.0,0.08332071002649162,11.001818031580052,5.399114526405361,6.4
rachid ben cherif,mads bjerggaard,14.0,24.0,10.0,0.046630811271608806,20.445048300260872,3.2548679632885795,-13.0
henrik sørensen,simon lau,1.0,15.0,14.0,0.06861767955012947,13.573503600765719,3.3795762421861113,5.4
tsz chung chan,vincent coppeaux,10.0,5.0,5.0,0.06903785813332261,13.484806264830057,2.2201179939245383,9.4
calixte hoarau,istván sági,31.0,28.0,3.0,0.09278567916769824,9.777525249264253,4.874982049254394,30.0
patrick bürgi,samir von däniken,11.0,3.0,8.0,0.04687956330526926,20.33125672456083,4.682465532224927,9.2
mathilde deleuran,emilia kostiainen,25.0,32.0,7.0,0.09285620281084128,9.76933979345585,8.430344941161911,40.6
claudie favier,flavia belo fernandes,9.0,12.0,3.0,0.05382266444187959,17.579533554676583,1.844463619529916,22.6
malte thyregod,léon mamié,-3.0,12.0,15.0,0.04699675029014754,20.27806696901852,2.9575136370335438,8.0
leon sam,leonhard prager,-1.0,11.0,12.0,0.09871502875680746,9.130169768410662,3.38587728700472,-0.2
marie jaussein,tsz yan joyce chan,-10.0,-11.0,1.0,0.039941463867323994,24.036638700117784,6.374019150733847,-14.2
raphael paglia,asger lyndby jensen,39.0,26.0,13.0,0.132911515209818,6.523802572120037,3.203392915311695,33.8
nora barta-boncz,carola von heimburg,12.0,-6.0,18.0,0.036446002138385614,26.43785165250762,5.337324992260582,-0.8
oliver bodem,christophe montoya,-28.0,-17.0,11.0,0.08667349961700829,10.537551897855593,2.857327517973293,-28.6
romy nothegger,emilie roux,14.0,31.0,17.0,0.06689644874628103,13.948476619330155,1.3743755935716362,5.8
myriam enmer,stine jacobsen,-22.0,-8.0,14.0,0.07591804324383222,12.172099243762352,2.919951834491511,-24.2
bertrand carlier,dan holck-hansen,28.0,36.0,8.0,0.1515151515151515,5.6000000000000005,3.4936750598988686,27.8
cornelius ried,zain magdon-ismail,16.0,20.0,4.0,0.12372604727116168,7.0823724838503095,9.21520913649902,-10.2
cameron leighton,markus perschinka,-11.0,-8.0,3.0,0.06662860482621373,14.008568806269968,4.308264390987555,18.4
giovanni gentile,györgy janzer,2.0,2.0,0.0,0.0833207100264916,11.001818031580054,3.486812879628573,1.6
koen hageraats,kresten hougaard,29.0,31.0,2.0,0.08383030119766464,10.9288608738514,2.049332504639792,25.6
graham king,amir navaz khan,20.0,0.0,20.0,0.07668750732588171,12.039933554633928,3.642326625266873,1.2
ray ryan,arshad khan,-9.0,-9.0,0.0,0.08081687259652809,11.373653766490344,1.905964055852626,-24.8
matthias windbacher,hirona sudo,8.0,3.0,5.0,0.1173620999061423,7.520638270785266,1.6115823558936804,-10.8
khizar navaz khan,halit çulha,-30.0,-28.0,2.0,0.048253007260856136,19.724096937502612,0.0,-13.4
alexander rieck,yalçın tuna,27.0,14.0,13.0,0.06708980368379579,13.905394636614956,1.500198624401627,-30.8
marc-andré rauber,enis sesalan,-7.0,-22.0,15.0,0.15217560954972198,5.571355310873647,5.086844260928828,-31.4
alexey soldatov,ersoy korer,-23.0,-23.0,0.0,0.059278693748612256,15.869467539901898,2.5272420407877965,8.4
amir navaz khan,ray ryan,25.0,20.0,5.0,0.050972892594547056,18.618270596379247,2.5626220826258868,20.4
jaroslaw pupiallo,alexey soldatov,-3.0,-5.0,2.0,0.04689686813109501,20.32338554473639,1.7298400905605213,0.4
nihal keskiner,khasanova oıgul,-5.0,-4.0,1.0,0.08408873719272425,10.892199043352083,1.600243847317531,-18.6
sergei seregin,hirona sudo,-22.0,-1.0,21.0,0.05198524454122267,18.236227680087786,2.5459034716974407,5.2
jaroslaw pupiallo,ivan law,-11.0,-18.0,7.0,0.043710415108531867,21.877842672439165,2.483641539948313,-15.4
stefan steckermeier,yuuta inotsume,9.0,6.0,3.0,0.07451931451975997,12.41933975700802,2.332821072555956,-13.6
rishabh singh,oliver bodem,4.0,18.0,14.0,0.07891296339198386,11.672189169131899,3.0551692288856875,11.6
keith lesser,bastian böhm,-15.0,-2.0,13.0,0.046169888242805934,20.659138413786767,3.749044467308341,-2.0
vishal jatia,arshad khan,-10.0,1.0,11.0,0.02833153695543854,34.29635549150959,1.4181076443492178,-5.6
thomas nussbächer,ramazan tekdemir,21.0,34.0,13.0,0.03744472631236042,25.706030420895406,2.3302311941646474,13.0
anthony duthuillé,hirona sudo,21.0,6.0,15.0,0.03578156004953871,26.947356085523495,2.4051245281248135,-0.8
jonathan cassier,sabry ghoneim,37.0,42.0,5.0,0.0830694784941849,11.038115781237302,10.789132244065174,11.6
dmitry dubovenko,raghav jatia,28.0,-1.0,29.0,0.049433627689432325,19.229144546755062,2.79023658295822,-0.8
molnár gergely,nikola mikac,9.0,3.0,6.0,0.047930517401911316,19.86353442869622,1.8232568170397017,-6.8
graham king,alexander rieck,41.0,17.0,24.0,0.12321069197951004,7.116178749862878,4.862661177666547,-15.4
nicolas lenggenhager,matthias windbacher,38.0,17.0,21.0,0.039717725089757856,24.177675653379087,2.265225067637483,16.8
rafał szlazak,ersoy korer,-4.0,-9.0,5.0,0.05972668499158782,15.742934923323544,2.48503955667388,7.6
mandrin mouchet,stefan urban,-10.0,15.0,25.0,0.05010295425132939,18.958902921846505,4.978309723345995,6.6
enis sesalan,rishabh singh,-5.0,-2.0,3.0,0.07004988256231952,13.27554142022087,1.8511244974615955,1.6
stefan steckermeier,ivan law,-7.0,-4.0,3.0,0.038641508719644356,24.87890672839142,2.5312415429761765,5.2
keith lesser,pedram rezaei,28.0,18.0,10.0,0.0675345099940654,13.807244475274565,2.8882952128841053,21.4
anna-klara ahlmer,adeline kilchenmann,19.0,31.0,12.0,0.10948250096784995,8.133879763065101,5.821284294500694,24.2
marc-andré rauber,oliver bodem,-16.0,-8.0,8.0,0.156159660795834,5.403702434442518,2.913226071315422,-18.0
arshad khan,amir navaz khan,-32.0,-16.0,16.0,0.047031644269612025,20.262280227062305,1.931114195577225,-7.8
yuuta inotsume,jaroslaw pupiallo,-13.0,-13.0,0.0,0.05143126257057909,18.443427013437606,1.6410069083138232,6.2
deniz korer,krishav jatia,18.0,19.0,1.0,0.10115371929975916,8.885943956609225,2.235097687211022,-28.8
andreas kotala,malte thyregod,-28.0,-11.0,17.0,0.050262616869707594,18.895502110290693,3.265765302343001,4.4
graham king,hridayesh kumar singh,-22.0,-22.0,0.0,0.05766560882819275,16.341358572652396,5.789378948478193,-4.4
ramazan tekdemir,sabry ghoneim,-8.0,-3.0,5.0,0.05432407667061036,17.408044117591157,5.3929601586374005,5.4
thomas nussbächer,jonathan cassier,-26.0,-21.0,5.0,0.07526392399790702,12.286578042726134,3.3804391212490343,-14.2
elif wong,nihal keskiner,48.0,38.0,10.0,0.06962510965753578,13.362634470792052,2.7701705022223364,9.2
dmitry dubovenko,giovanni gentile,6.0,-3.0,9.0,0.056368608961012964,16.740370366273265,6.320122569523347,5.6
kirsten i. kaptein,myriam enmer,-23.0,-9.0,14.0,0.06275681751970626,14.934523762075575,3.5668778150878175,-13.4
vishal jatia,ray ryan,14.0,31.0,17.0,0.08352339513799131,10.972693379476162,1.531353405410569,21.0
anna-klara ahlmer,katherine serrano,22.0,36.0,14.0,0.06696071007807147,13.934130758680285,4.835366388787537,32.8
leon griffiths,anthony duthuillé,36.0,39.0,3.0,0.056330686858452085,16.75231327309754,5.195853586828593,44.6
marc-andré rauber,arshad khan,-12.0,-18.0,6.0,0.06218474658720669,15.081114017207087,4.138059294818132,-18.4
oliver bodem,alexey soldatov,-1.0,-15.0,14.0,0.04847171499715635,19.63058837630701,2.8408787789677916,3.8
molnár gergely,bastian böhm,-8.0,6.0,14.0,0.04483974540399098,21.301643129110957,2.859357447909835,5.8
