y_true,y_pred,abs_error,density_confidence,consistency_confidence,combined_confidence,mean_neighbor_distance,neighbor_target_std,local_mean_target
-28.0,-35.00344291299798,7.003442912997983,0.23377926117262227,0.04148752479957486,0.13763339298609856,3.2775393975670126,23.103631268217942,-33.0
-19.0,-2.1434738744136035,16.856526125586395,0.30121427640198023,0.06360127209940204,0.18240777425069113,2.3198957630596087,14.722955956558637,0.1111111111111111
23.0,10.697473641292861,12.302526358707139,0.3370485158743881,0.046657094325289375,0.19185280509983874,1.966931919002076,20.432967793238117,9.222222222222221
-24.0,10.566528701390498,34.566528701390496,0.29628995442307277,0.04733058896863578,0.17181027169585428,2.375072239445887,20.127985554176448,9.444444444444445
4.0,-1.713848363281486,5.713848363281486,0.1337004045663893,0.052751691397811114,0.0932260479821002,6.479408931058599,17.956738134874175,2.6666666666666665
13.0,1.763258090221279,11.23674190977872,0.3394364034217896,0.0467613557268957,0.19309887957434266,1.9460599685808673,20.385179801894207,1.0
-29.0,-38.204591642094776,9.204591642094776,0.22828883324829854,0.06234147512192489,0.1453151541851117,3.380415746890034,15.040685563571303,-36.0
-24.0,-1.701744192980729,22.29825580701927,0.25388268980037093,0.053580455732011874,0.1537315727661914,2.938827025924077,17.663521732655695,0.3333333333333333
-24.0,-6.964034999321656,17.035965000678345,0.3402132852580322,0.045620043952010116,0.19291666460502116,1.9393325990828296,20.92018931529192,-6.111111111111111
-21.0,24.072436324009335,45.07243632400933,0.24684259899298497,0.06322148684563153,0.15503204291930825,3.051164604811259,14.817407180595245,23.0
12.0,2.072062475155057,9.927937524844943,0.20526462992336308,0.059162913675570694,0.1322137717994669,3.8717599343508744,15.90248058916875,2.0
23.0,14.817459054668266,8.182540945331734,0.23067407517316832,0.06402273011692264,0.14734840264504548,3.3351208810495696,14.619452625243134,15.777777777777779
